"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2023-03-22","10:30:00",4012.88,"1 Mar 22 4005 P BTO 23.90 | 1 Mar 22 4015 C BTO 26.25 | 1 Mar 22 4035 C STO 17.30 | 1 Mar 22 3985 P STO 15.70",-1725,3936.97,"2023-03-22","16:00:00",-2000,"Expired",267.88,15.52927536231884,1,110731.88,1725,"",7.12,0.66,0.705,20.36,22.3,-0.83,10.84,16.23,-48.12
"2023-03-21","10:30:00",3979.64,"2 Mar 21 3970 P BTO 7.70 | 2 Mar 21 3980 C BTO 11.50 | 2 Mar 21 4000 C STO 3.95 | 2 Mar 21 3950 P STO 2.95",-1240,4002.87,"2023-03-21","16:00:00",-2000,"Expired",1505.76,60.71612903225806,2,110464,2480,"",14.24,0.36,0.034,22.28,21.46,24.32,3.75,69.76,-45.97
"2023-03-14","10:30:00",3925.35,"2 Mar 14 3915 P BTO 10.40 | 2 Mar 14 3925 C BTO 13.90 | 2 Mar 14 3945 C STO 5.60 | 2 Mar 14 3895 P STO 5.25",-1355,3919.29,"2023-03-14","16:00:00",0,"Expired",-2724.24,-100.52546125461255,2,108958.24,2710,"",14.24,0.45,1,22.93,23.72,38.25,31.34,42.8,-100
"2023-03-03","10:30:00",4017.37,"2 Mar 3 4005 P BTO 5.65 | 2 Mar 3 4015 C BTO 11.90 | 2 Mar 3 4035 C STO 3.55 | 2 Mar 3 3985 P STO 1.90",-1220,4045.64,"2023-03-03","16:00:00",-2000,"Expired",1545.76,63.350819672131145,2,111682.48,2440,"",14.24,0.31,0.417,18.96,18.5,16.67,19.35,65.57,-11.48
"2023-02-27","10:30:00",4012.79,"2 Feb 27 4005 P BTO 7.55 | 2 Feb 27 4015 C BTO 9.35 | 2 Feb 27 4035 C STO 2.40 | 2 Feb 27 3985 P STO 2.75",-1185,3982.24,"2023-02-27","16:00:00",-2000,"Expired",1615.76,68.17552742616033,2,110136.72,2370,"",14.24,0.3,0.132,20.88,20.96,22.32,20.43,68.78,-28.27
"2023-02-23","10:30:00",4016.72,"2 Feb 23 4005 P BTO 6.30 | 2 Feb 23 4015 C BTO 11.75 | 2 Feb 23 4035 C STO 3.90 | 2 Feb 23 3985 P STO 2.10",-1215,4012.32,"2023-02-23","16:00:00",0,"Expired",-2444.24,-100.58600823045268,2,108520.96,2430,"",14.24,0.33,1,21.26,21.11,27.55,-1.88,39.51,-100
"2023-02-15","10:30:00",4117.17,"2 Feb 15 4105 P BTO 6.50 | 2 Feb 15 4115 C BTO 12.50 | 2 Feb 15 4140 C STO 3.40 | 2 Feb 15 4085 P STO 2.30",-1340,4147.6,"2023-02-15","16:00:00",-2500,"Expired",2305.76,86.03582089552239,2,110965.2,2680,"",14.24,0.3,0.235,18.48,18.26,-16.63,-2.33,91.42,-14.93
"2023-02-14","10:30:00",4143.35,"1 Feb 14 4135 P BTO 9.80 | 1 Feb 14 4145 C BTO 12.35 | 1 Feb 14 4165 C STO 4.80 | 1 Feb 14 4110 P STO 3.65",-1380,4136.13,"2023-02-14","16:00:00",0,"Expired",-1387.12,-100.5159420289855,1,108659.44,1380,"",7.12,0.38,0.5,19.19,18.69,-10.59,16.65,46.38,-100
"2023-02-03","10:30:00",4162.99,"1 Feb 3 4155 P BTO 10.90 | 1 Feb 3 4165 C BTO 12.60 | 1 Feb 3 4185 C STO 5.50 | 1 Feb 3 4130 P STO 3.90",-1420,4136.48,"2023-02-03","16:00:00",-1852,"Expired",424.88,29.921126760563382,1,110046.56,1420,"",7.12,0.4,0.006,18.25,18.42,-43.07,26.3,55.28,-20.42
"2023-01-20","10:30:00",3922.44,"2 Jan 20 3915 P BTO 6.90 | 2 Jan 20 3920 C BTO 10.90 | 2 Jan 20 3940 C STO 3.25 | 2 Jan 20 3895 P STO 2.25",-1240,3972.61,"2023-01-20","16:00:00",-2000,"Expired",1505.76,60.71612903225806,2,109621.68,2480,"",14.24,0.31,0.613,19.74,19.78,10.19,13.4,62.1,-11.69
"2023-01-12","10:30:00",3973.24,"2 Jan 12 3965 P BTO 10.60 | 2 Jan 12 3975 C BTO 13.00 | 2 Jan 12 3995 C STO 5.50 | 2 Jan 12 3945 P STO 4.60",-1360,3983.17,"2023-01-12","16:00:00",-817,"Expired",-1100.24,-40.45,2,108115.92,2720,"",14.24,0.43,0.013,19.67,18.88,7.96,-4.33,11.76,-80.51
"2023-01-06","10:30:00",3842.8,"2 Jan 6 3835 P BTO 9.50 | 2 Jan 6 3845 C BTO 12.20 | 2 Jan 6 3860 C STO 5.90 | 2 Jan 6 3815 P STO 4.10",-1180,3895.08,"2023-01-06","16:00:00",-1500,"Expired",625.76,26.515254237288133,2,109216.16,2360,"",14.24,0.46,0.693,21.58,21.12,15.27,19.43,31.78,-2.54
"2022-12-29","10:30:00",3838.44,"2 Dec 29 3830 P BTO 7.05 | 2 Dec 29 3840 C BTO 9.30 | 2 Dec 29 3860 C STO 2.30 | 2 Dec 29 3810 P STO 2.85",-1130,3849.28,"2022-12-29","16:00:00",-928,"Expired",-418.24,-18.506194690265488,2,108590.4,2260,"",14.24,0.31,0.012,21.64,21.45,22.23,32.99,28.76,-18.14
"2022-12-23","10:30:00",3829.6,"2 Dec 23 3820 P BTO 9.10 | 2 Dec 23 3830 C BTO 13.40 | 2 Dec 23 3850 C STO 5.50 | 2 Dec 23 3800 P STO 4.10",-1300,3844.82,"2022-12-23","16:00:00",-1482,"Expired",349.76,13.452307692307691,2,109008.64,2600,"",14.24,0.43,0.007,21.54,20.94,-7.28,14.49,14,-61.15
"2022-12-21","10:30:00",3867.1,"2 Dec 21 3855 P BTO 5.35 | 2 Dec 21 3865 C BTO 11.60 | 2 Dec 21 3885 C STO 3.20 | 2 Dec 21 3840 P STO 2.35",-1150,3878.44,"2022-12-21","16:00:00",-1344,"Expired",373.76,16.250434782608693,2,108658.88,2300,"",14.24,0.33,0.009,20.05,20.08,17.87,27.61,47.39,-62.17
"2022-11-22","10:30:00",3975.71,"2 Nov 22 3965 P BTO 6.10 | 2 Nov 22 3975 C BTO 11.05 | 2 Nov 22 3995 C STO 3.25 | 2 Nov 22 3945 P STO 1.85",-1215,4003.58,"2022-11-22","16:00:00",-2000,"Expired",1555.76,64.0230452674897,2,108285.12,2430,"",14.24,0.3,0.319,21.93,21.37,15.57,10.2,72.43,-19.34
"2022-11-10","10:48:00",3904.09,"1 Nov 10 3895 P BTO 11.80 | 1 Nov 10 3905 C BTO 14.85 | 1 Nov 10 3925 C STO 6.40 | 1 Nov 10 3875 P STO 6.65",-1370,3956.37,"2022-11-10","16:00:00",-2000,"Expired",622.88,45.465693430656934,1,106729.36,1370,"",7.12,0.49,0.591,23.14,23.4,111.32,44.2,46.72,-10.22
"2022-11-04","10:30:00",3785.31,"1 Nov 4 3775 P BTO 10.35 | 1 Nov 4 3785 C BTO 14.55 | 1 Nov 4 3805 C STO 5.90 | 1 Nov 4 3755 P STO 5.05",-1405,3770.55,"2022-11-04","16:00:00",-445,"Expired",-967.12,-68.83416370106762,1,106106.48,1405,"",7.12,0.44,0.022,24.24,24.64,47.09,18.33,41.28,-68.33
"2022-10-28","10:30:00",3850.02,"1 Oct 28 3840 P BTO 10.25 | 1 Oct 28 3850 C BTO 14.65 | 1 Oct 28 3870 C STO 6.35 | 1 Oct 28 3820 P STO 4.70",-1395,3901.06,"2022-10-28","16:00:00",-2000,"Expired",597.88,42.85878136200717,1,107073.6,1395,"",7.12,0.44,0.599,26.62,26.02,0.96,41.76,44.09,-4.3
"2022-10-26","10:30:00",3856.91,"2 Oct 26 3845 P BTO 8.80 | 2 Oct 26 3855 C BTO 14.70 | 2 Oct 26 3875 C STO 6.05 | 2 Oct 26 3830 P STO 4.95",-1260,3830.6,"2022-10-26","16:00:00",-1440,"Expired",345.76,13.72063492063492,2,106475.72,2520,"",14.24,0.47,0.016,27.56,27.42,-33.14,30.94,31.75,-55.56
"2022-10-25","10:34:00",3834.95,"1 Oct 25 3825 P BTO 10.00 | 1 Oct 25 3835 C BTO 13.80 | 1 Oct 25 3855 C STO 5.60 | 1 Oct 25 3805 P STO 4.90",-1340,3859.11,"2022-10-25","16:00:00",-2000,"Expired",652.88,48.722388059701494,1,106129.96,1340,"",7.12,0.44,0.21,29.37,28.32,2.1,35.51,49.25,-23.88
"2022-10-17","10:30:00",3677.75,"2 Oct 17 3670 P BTO 12.60 | 2 Oct 17 3680 C BTO 14.95 | 2 Oct 17 3695 C STO 8.60 | 2 Oct 17 3650 P STO 6.70",-1235,3677.95,"2022-10-17","16:00:00",0,"Expired",-2484.24,-100.57651821862348,2,105477.08,2470,"",14.24,0.56,0.667,31.11,31.23,55.58,39.1,6.07,-100
"2022-10-13","10:32:00",3536.21,"1 Oct 13 3525 P BTO 13.85 | 1 Oct 13 3535 C BTO 19.15 | 1 Oct 13 3555 C STO 10.00 | 1 Oct 13 3510 P STO 9.05",-1405,3669.91,"2022-10-13","16:00:00",-2000,"Expired",587.88,41.84199288256228,1,107961.32,1405,"",7.12,0.58,0.847,33.15,32.09,-56.66,15.84,47.33,-3.56
"2022-10-03","10:30:00",3656.76,"1 Oct 3 3650 P BTO 12.20 | 1 Oct 3 3655 C BTO 15.70 | 1 Oct 3 3675 C STO 6.70 | 1 Oct 3 3630 P STO 6.40",-1490,3678.43,"2022-10-03","16:00:00",-2000,"Expired",502.88,33.750335570469794,1,107373.44,1490,"",7.12,0.47,0.138,30.08,30.19,24.16,46.98,34.23,-12.42
"2022-09-30","10:30:00",3643.49,"1 Sep 30 3635 P BTO 16.25 | 1 Sep 30 3645 C BTO 19.25 | 1 Sep 30 3660 C STO 12.35 | 1 Sep 30 3615 P STO 9.50",-1375,3585.62,"2022-09-30","16:00:00",-2000,"Expired",617.88,44.936727272727275,1,106870.56,1375,"",7.12,0.62,0.582,30.67,33.25,-6.99,10.01,58.18,-15.64
"2022-09-27","10:47:00",3702.23,"1 Sep 27 3695 P BTO 12.80 | 1 Sep 27 3700 C BTO 16.95 | 1 Sep 27 3720 C STO 7.90 | 1 Sep 27 3675 P STO 6.60",-1535,3647.29,"2022-09-27","16:00:00",-2000,"Expired",457.88,29.82931596091205,1,106252.68,1535,"",7.12,0.49,0.567,30.83,32.69,31.4,15.79,31.27,-2.61
"2022-09-21","10:30:00",3887.16,"1 Sep 21 3875 P BTO 27.05 | 1 Sep 21 3885 C BTO 33.60 | 1 Sep 21 3905 C STO 24.05 | 1 Sep 21 3860 P STO 21.00",-1570,3789.93,"2022-09-21","16:00:00",-1500,"Expired",-77.12,-4.912101910828025,1,105794.8,1570,"",7.12,0.74,0.825,26.21,28.14,15.47,15.76,0,-30.25
"2022-09-14","10:44:00",3948.73,"1 Sep 14 3940 P BTO 12.25 | 1 Sep 14 3950 C BTO 15.10 | 1 Sep 14 3970 C STO 7.00 | 1 Sep 14 3920 P STO 6.35",-1410,3946.01,"2022-09-14","16:00:00",0,"Expired",-1417.12,-100.50496453900708,1,105871.92,1410,"",7.12,0.49,0.5,26.69,26.31,8.04,8,20.57,-100
"2022-09-09","10:30:00",4053.34,"2 Sep 9 4045 P BTO 10.30 | 2 Sep 9 4055 C BTO 12.70 | 2 Sep 9 4075 C STO 4.70 | 2 Sep 9 4025 P STO 5.10",-1330,4067.36,"2022-09-09","16:00:00",-1236,"Expired",-202.24,-7.603007518796994,2,107289.04,2660,"",14.24,0.43,0.007,22.81,22.93,16.76,30.4,31.95,-18.42
"2022-09-07","10:30:00",3925.66,"1 Sep 7 3915 P BTO 10.80 | 1 Sep 7 3925 C BTO 15.90 | 1 Sep 7 3945 C STO 7.40 | 1 Sep 7 3895 P STO 5.40",-1400,3979.87,"2022-09-07","16:00:00",-2000,"Expired",592.88,42.34857142857143,1,107491.28,1400,"",7.12,0.48,0.638,26.01,24.71,1.24,16.23,46.43,-3.21
"2022-09-02","10:30:00",4006.24,"1 Sep 2 3995 P BTO 10.00 | 1 Sep 2 4005 C BTO 15.35 | 1 Sep 2 4025 C STO 6.85 | 1 Sep 2 3975 P STO 4.90",-1370,3924.26,"2022-09-02","16:00:00",-2000,"Expired",622.88,45.465693430656934,1,106898.4,1370,"",7.12,0.46,0.716,23.54,25.59,27.81,11.58,51.82,-16.06
"2022-08-31","10:45:00",3992.51,"2 Aug 31 3985 P BTO 11.55 | 2 Aug 31 3995 C BTO 13.65 | 2 Aug 31 4010 C STO 7.60 | 2 Aug 31 3965 P STO 5.30",-1240,3955,"2022-08-31","16:00:00",-2000,"Expired",1505.76,60.71612903225806,2,106275.52,2480,"",14.24,0.51,0.346,25.7,25.93,14.51,-8.16,74.19,-38.71
"2022-08-24","10:30:00",4139.03,"2 Aug 24 4130 P BTO 6.70 | 2 Aug 24 4140 C BTO 8.85 | 2 Aug 24 4160 C STO 2.30 | 2 Aug 24 4110 P STO 2.30",-1105,4140.77,"2022-08-24","16:00:00",-77,"Expired",-2070.24,-93.67601809954749,2,104769.76,2210,"",14.24,0.3,0.133,23.37,22.86,-2.18,12.48,24.89,-93.03
"2022-08-12","10:30:00",4233.21,"2 Aug 12 4225 P BTO 6.60 | 2 Aug 12 4235 C BTO 9.15 | 2 Aug 12 4255 C STO 2.25 | 2 Aug 12 4200 P STO 1.95",-1165,4280.15,"2022-08-12","16:00:00",-2000,"Expired",1655.76,71.06266094420602,2,106840,2330,"",14.24,0.27,0.549,19.39,19.56,17.75,8.19,84.98,-7.73
"2022-08-10","10:30:00",4186.5,"2 Aug 10 4175 P BTO 7.35 | 2 Aug 10 4185 C BTO 12.65 | 2 Aug 10 4205 C STO 4.25 | 2 Aug 10 4155 P STO 2.90",-1295,4210.24,"2022-08-10","16:00:00",-2000,"Expired",1395.76,53.89034749034749,2,105184.24,2590,"",14.24,0.36,0.15,20.08,19.68,58.55,5.48,54.44,-24.32
"2022-08-03","10:30:00",4127.15,"1 Aug 3 4115 P BTO 6.60 | 1 Aug 3 4125 C BTO 13.20 | 1 Aug 3 4150 C STO 3.55 | 1 Aug 3 4095 P STO 2.30",-1405,4155.17,"2022-08-03","16:00:00",-2500,"Expired",1087.88,77.42918149466192,1,103788.48,1405,"",7.12,0.3,0.168,22.38,21.89,16.77,19.19,86.48,-6.05
"2022-07-29","10:30:00",4117.45,"1 Jul 29 4105 P BTO 8.90 | 1 Jul 29 4115 C BTO 14.45 | 1 Jul 29 4140 C STO 4.30 | 1 Jul 29 4085 P STO 4.10",-1505,4130.29,"2022-07-29","16:00:00",-1529,"Expired",16.88,1.121594684385382,1,102700.6,1505,"",7.12,0.36,0.006,21.61,21.48,14.9,30.12,43.52,-36.88
"2022-07-28","11:32:00",4045.43,"2 Jul 28 4035 P BTO 7.15 | 2 Jul 28 4045 C BTO 10.80 | 2 Jul 28 4065 C STO 3.20 | 2 Jul 28 4015 P STO 2.65",-1220,4072.43,"2022-07-28","16:00:00",-2000,"Expired",1545.76,63.350819672131145,2,102683.72,2440,"",14.24,0.33,0.265,22.39,22.49,2.52,19.3,70.49,-6.97
"2022-07-27","10:30:00",3968.65,"1 Jul 27 3960 P BTO 18.60 | 1 Jul 27 3970 C BTO 21.80 | 1 Jul 27 3990 C STO 12.70 | 1 Jul 27 3940 P STO 11.50",-1630,4023.61,"2022-07-27","16:00:00",-2000,"Expired",362.88,22.262576687116564,1,101137.96,1630,"",7.12,0.6,0.618,23.53,23.18,30.38,17.22,24.85,-7.67
"2022-07-22","11:01:00",3997.54,"2 Jul 22 3990 P BTO 8.05 | 2 Jul 22 4000 C BTO 10.25 | 2 Jul 22 4020 C STO 3.60 | 2 Jul 22 3970 P STO 3.10",-1170,3961.63,"2022-07-22","16:00:00",-2000,"Expired",1645.76,70.33162393162394,2,100775.08,2340,"",14.24,0.37,0.256,22.54,22.97,-0.52,-0.89,82.48,-6.41
"2022-07-20","10:30:00",3947.14,"2 Jul 20 3935 P BTO 7.60 | 2 Jul 20 3945 C BTO 13.25 | 2 Jul 20 3965 C STO 5.40 | 2 Jul 20 3920 P STO 3.90",-1165,3959.9,"2022-07-20","16:00:00",-1490,"Expired",635.76,27.285836909871243,2,99129.32,2330,"",14.24,0.45,0.014,23.8,23.83,-1.37,11.82,63.95,-24.46
"2022-07-15","10:30:00",3853.37,"1 Jul 15 3845 P BTO 11.10 | 1 Jul 15 3855 C BTO 13.95 | 1 Jul 15 3875 C STO 5.55 | 1 Jul 15 3825 P STO 5.45",-1415,3863.16,"2022-07-15","16:00:00",-816,"Expired",-606.12,-42.83533568904594,1,98493.56,1415,"",7.12,0.44,0.013,24.62,24.16,27.62,35.37,0,-90.46
"2022-07-07","10:30:00",3880.75,"1 Jul 7 3870 P BTO 8.30 | 1 Jul 7 3880 C BTO 13.30 | 1 Jul 7 3900 C STO 5.10 | 1 Jul 7 3850 P STO 3.55",-1305,3902.62,"2022-07-07","16:00:00",-2000,"Expired",687.88,52.71111111111111,1,99099.68,1305,"",7.12,0.4,0.111,25.93,25.91,13.77,21.9,53.26,-12.26
"2022-07-01","11:14:00",3779.53,"1 Jul 1 3770 P BTO 10.60 | 1 Jul 1 3780 C BTO 14.75 | 1 Jul 1 3800 C STO 6.75 | 1 Jul 1 3750 P STO 5.00",-1370,3825.33,"2022-07-01","16:00:00",-2000,"Expired",622.88,45.465693430656934,1,98411.8,1370,"",7.12,0.46,0.558,28.06,26.77,-4.38,-1.47,59.49,-21.17
"2022-06-24","10:30:00",3880.12,"1 Jun 24 3870 P BTO 9.75 | 1 Jun 24 3880 C BTO 13.75 | 1 Jun 24 3900 C STO 5.10 | 1 Jun 24 3850 P STO 4.95",-1355,3911.74,"2022-06-24","16:00:00",-2000,"Expired",637.88,47.0760147601476,1,97788.92,1355,"",7.12,0.43,0.332,27.83,27.4,26.02,58.37,56.46,-19.93
"2022-06-21","10:49:00",3773.91,"1 Jun 21 3765 P BTO 10.10 | 1 Jun 21 3775 C BTO 12.70 | 1 Jun 21 3795 C STO 4.40 | 1 Jun 21 3745 P STO 4.90",-1360,3764.79,"2022-06-21","16:00:00",-21,"Expired",-1346.12,-98.97941176470587,1,97151.04,1360,"",7.12,0.41,0.087,29.95,30.07,40.47,58.6,2.57,-98.46
"2022-06-17","11:04:00",3663.85,"1 Jun 17 3655 P BTO 16.55 | 1 Jun 17 3665 C BTO 20.40 | 1 Jun 17 3680 C STO 13.90 | 1 Jun 17 3635 P STO 9.40",-1375,3674.84,"2022-06-17","16:00:00",-984,"Expired",-398.12,-28.95418181818182,1,98497.16,1375,"",7.12,0.63,0.012,32.12,30.97,-0.87,-2.05,2.18,-31.64
"2022-06-15","11:52:00",3769.34,"1 Jun 15 3760 P BTO 28.00 | 1 Jun 15 3770 C BTO 32.05 | 1 Jun 15 3790 C STO 22.95 | 1 Jun 15 3740 P STO 19.90",-1730,3789.99,"2022-06-15","16:00:00",-1999,"Expired",261.88,15.13757225433526,1,98895.28,1730,"",7.12,0.71,0.019,30.45,29.31,28.57,5.29,15.55,-32.95
"2022-06-14","10:47:00",3744.07,"1 Jun 14 3735 P BTO 14.35 | 1 Jun 14 3745 C BTO 18.75 | 1 Jun 14 3765 C STO 10.55 | 1 Jun 14 3715 P STO 7.50",-1515,3735.48,"2022-06-14","16:00:00",0,"Expired",-1522.12,-100.46996699669965,1,98633.4,1515,"",7.12,0.55,0.286,32.96,32.27,13.89,-19.45,6.6,-100
"2022-05-27","10:30:00",4121.24,"1 May 27 4110 P BTO 8.45 | 1 May 27 4120 C BTO 13.65 | 1 May 27 4140 C STO 4.95 | 1 May 27 4090 P STO 4.00",-1325,4158.24,"2022-05-27","16:00:00",-2000,"Expired",667.88,50.406037735849054,1,100155.52,1325,"",7.12,0.4,0.421,25.98,25.58,19.59,43.81,55.85,-15.47
"2022-05-26","10:30:00",4037.57,"1 May 26 4025 P BTO 11.50 | 1 May 26 4040 C BTO 15.70 | 1 May 26 4060 C STO 7.20 | 1 May 26 4005 P STO 6.20",-1390,4057.84,"2022-05-26","16:00:00",-1784,"Expired",386.88,27.83309352517986,1,99487.64,1390,"",7.12,0.49,0.023,27.54,27.25,5.87,52.97,39.93,-18.35
"2022-05-23","11:40:00",3974.75,"1 May 23 3965 P BTO 12.35 | 1 May 23 3975 C BTO 16.35 | 1 May 23 3995 C STO 7.30 | 1 May 23 3945 P STO 6.50",-1500,3973.75,"2022-05-23","16:00:00",0,"Expired",-1507.12,-100.47466666666666,1,99100.76,1500,"",7.12,0.48,0.5,28.96,28.42,18.06,55.33,0,-100
"2022-05-17","11:30:00",4059.49,"1 May 17 4050 P BTO 11.20 | 1 May 17 4060 C BTO 14.65 | 1 May 17 4080 C STO 6.70 | 1 May 17 4030 P STO 5.40",-1385,4088.85,"2022-05-17","16:00:00",-2000,"Expired",607.88,43.890252707581226,1,100607.88,1385,"",7.12,0.47,0.301,26.33,26.13,43.99,7.49,51.62,-25.63
